time,Base Model,DURS Model,CE Model,ET Model,CE & ET Model
2055.0,81.69010828818547,136.76308106988935,159.94022749449795,277.5918980252398,301.4980800514986
2055.5,80.17763312295004,134.04268776906767,157.27750733201128,275.58051799084103,300.02804389864895
2056.0,78.69869556009826,131.38845071067055,154.67396440915718,273.5750263492428,298.57218143755586
2056.5,77.2519861291,128.80212415422227,152.12594100304622,271.575780391698,297.13027166946534
2057.0,75.83615293014684,126.2793743237084,149.6326838428374,269.66896464657725,295.7007755811399
2057.5,74.44998595187107,123.81621930541498,147.1919599514606,268.3292409984723,294.2841025495062
2058.0,73.09241284298487,121.4089982443141,144.8019617927296,266.8806056457657,293.21427455776836
2058.5,71.7624229105579,119.05434659908119,142.46003007249817,265.4101963639509,292.5534482236063
2059.0,70.46313364066266,116.7491747967764,140.1633364546329,263.9103011032412,291.8025886377399
2059.5,69.19548960013182,114.49064891971665,137.90929440553182,262.2896797443654,291.0251935818358
2060.0,67.95753443844326,112.27320583452736,135.6987718675904,260.19542954446763,290.1999065636781
2060.5,66.74770996587549,110.09503298139782,133.52909180269148,258.09122945030646,289.3208539885583
2061.0,65.56470434090926,107.95483377937019,131.39764566127423,255.97895392583817,288.394666369137
2061.5,64.4073677769325,105.85126100384247,129.28758238528167,253.86127711039344,287.39299367502997
2062.0,63.27466475407204,103.7833753992874,127.19600317496848,251.7389451745821,285.898411671253
2062.5,62.16564614804899,101.76812265977696,125.12755444783325,249.6127379939361,284.3824235695601
2063.0,61.07943233743507,99.80053765452148,123.08099112890754,247.48343820922165,282.8466121975327
2063.5,60.01520243821959,97.87649752000193,121.05495150653185,245.35184578241842,281.2955626281031
2064.0,58.97218701395599,95.99195279900093,119.04655082902117,243.21873030063796,279.73187992855594
2064.5,57.94966280083127,94.14486368715363,117.05808098383177,241.08484955877594,278.1571975367046
2065.0,56.9469486360655,92.3335982491368,115.08860161979085,237.77770052179827,276.5731711543602
2065.5,55.963402133959455,90.55733889036847,113.13781415916971,225.25621685835836,274.981505136702
2066.0,54.99841685033394,88.81672685600464,111.20517887357505,213.325400995192,273.3838458076169
2066.5,54.051419785268465,87.11122855124941,109.29036176932479,202.19776011260743,271.78177299701196
2067.0,53.1218691352027,85.440144953878,107.40205085245384,191.99519769854265,270.17834586511344
2067.5,52.20925224004516,83.80268793943603,105.54882489707013,182.37485230799754,268.5751864204761
2068.0,51.31308369072584,82.19802641100412,103.72767489490748,173.23412218424087,266.97362713732554
2068.5,50.43290357412249,80.62463743084388,101.93747884314553,164.53064688091084,265.3749137356244
2069.0,49.568275839103315,79.08133922890667,100.1776804759592,156.24062303115537,263.7802149520602
2069.5,48.71878677156743,77.56739776974227,98.44781899777965,148.3496761383953,262.1906223130086
2070.0,47.88404356896306,76.08209217066242,96.74746763306756,140.84699591884134,260.6071515546122
2070.5,47.06367300645961,74.62471946947016,95.07620389169503,133.73263210793306,259.0307441556633
2071.0,46.25732018810957,73.19459751678335,93.43359671821315,126.98780160381014,257.46220602557946
