time,DURS Model,CE Model,ET Model,CE & ET Model
2029.0,0.4480396483998703,0.44787678802576736,0.6142151691547594,0.6138643730490367
2029.5,0.44241483231386697,0.44225980513387414,0.6100692750905147,0.6097110990640725
2030.0,0.43677339266296666,0.4366265708884725,0.6059321192957658,0.6055662773915982
2030.5,0.43111542885099713,0.43097713343543725,0.6018036782653916,0.6014298909570372
2031.0,0.4254410812569642,0.42531158836666,0.5976839127899033,0.5973019061831586
2031.5,0.4197505261797808,0.4196300778199693,0.5935720861142963,0.5931814784077247
2032.0,0.41404027046287506,0.4139328260555765,0.5894676742502787,0.589068210560224
2032.5,0.40830513775929217,0.40822009186936253,0.5853706889558581,0.5849621091875604
2033.0,0.40254577434821426,0.4024921931549536,0.5812813467858329,0.5808634338747722
2033.5,0.3967628176538584,0.39674946120253707,0.5771984345615097,0.5767729020817661
2034.0,0.39095032688863574,0.3909856197827149,0.5731232121790442,0.5726917123053784
2034.5,0.3851039775715774,0.3851949478844661,0.5690574411158437,0.5686215630397183
2035.0,0.3792248362164339,0.3793713843006556,0.5650033664150357,0.5645636708785795
2035.5,0.37331393458044043,0.3735160770217126,0.5609637237645235,0.5605199794554779
2036.0,0.3673722866375754,0.36763011438002063,0.5569416763708038,0.5564938306990688
2036.5,0.3614434043142534,0.3617145426797625,0.552940759763621,0.5524889496227141
2037.0,0.3556674180194137,0.3557703831243681,0.548964964733179,0.5485093740255085
2037.5,0.35004398438911316,0.34979864588898935,0.5450186784910888,0.5445596737876772
2038.0,0.3445724786607398,0.3438077355735247,0.5411066377599064,0.5406446910160488
2038.5,0.33925200402874583,0.3379636751573573,0.5372338869902261,0.5367695391561554
2039.0,0.33408145613411655,0.332265523352815,0.5334057244852932,0.5329395879721214
2039.5,0.3290595437120842,0.32671216422839294,0.5296276422021884,0.5291604038020777
2040.0,0.3241847764830687,0.32130230253725883,0.5259052609269143,0.5254376850211092
2040.5,0.3194554645969322,0.3160345208988807,0.5222442615073989,0.5217771932723857
2041.0,0.3148602569110833,0.3109072526762596,0.5186427363416514,0.5181846892103631
2041.5,0.3103906193401247,0.3059187424700896,0.5151049348377512,0.5146659618751931
2042.0,0.30604508449806683,0.3010670596541411,0.511633504929833,0.5112252471592048
2042.5,0.3018220235541119,0.29635010750206603,0.508228108775555,0.5078627570128172
2043.0,0.2977196639057241,0.2917472058228524,0.5048883110670416,0.5045770404571994
2043.5,0.2937250337743586,0.2872516683856508,0.5016135176215823,0.5013612473898333
2044.0,0.2898281589978807,0.282862145049771,0.49840309527697896,0.49821579474789474
2044.5,0.28606113094877583,0.2785771672710283,0.49528416227078853,0.49514004093667524
2045.0,0.2824412728268939,0.27439516497947664,0.492295682044404,0.49213345006471093
2045.5,0.27896449457328515,0.2703144806826186,0.4894358660630686,0.48919574836684393
2046.0,0.27562670202511225,0.26633337991698425,0.48670466247948785,0.48632657423601716
2046.5,0.2724152361899557,0.26245006263011195,0.48410175846931286,0.4835255108556527
2047.0,0.26928402436282933,0.2586913394098629,0.48162678227656736,0.4807920911978359
2047.5,0.26623183992919836,0.2550764105860996,0.4792792800522959,0.47812580169502544
2048.0,0.2632573923701818,0.25159991899436773,0.4770587130990714,0.4755260856826241
2048.5,0.26035933585385146,0.24824853177350742,0.47494276636827326,0.47303280287471383
2049.0,0.2575362771813675,0.2450162335816121,0.4729337371837049,0.4706620949770834
2049.5,0.25478678332764926,0.2418695928488001,0.47103104855564965,0.46841234578740537
2050.0,0.25210938866288485,0.23879340703942045,0.4692341013986618,0.4662826774911646
2050.5,0.24950260159571794,0.23578665769136636,0.46754214046894044,0.4642719953547107
2051.0,0.24696491069111187,0.23284834385475855,0.46595436535139023,0.4623791595103274
2051.5,0.24449478986538528,0.2299774021292932,0.46446992972740936,0.4606029683462849
2052.0,0.24209070263772403,0.22717271726606478,0.4630879893517361,0.45892573485501936
2052.5,0.23975110582380155,0.22443313142903168,0.4618077339602602,0.45734770665584995
2053.0,0.2374744540116012,0.22175745270247182,0.46062838840942566,0.4558682232720213
